request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
56,,,,weaveworks__grafanalib.5c3b17ed.72.9fd7ja1z,11,weaveworks__grafanalib.5c3b17ed.72.9fd7ja1z,20127,True,15,54,0,0,0,0,0.0,,0,0,1100000,1100000,0,0,0,ok,,
57,,,,weaveworks__grafanalib.5c3b17ed.72.9fd7ja1z,12,weaveworks__grafanalib.5c3b17ed.72.9fd7ja1z,20196,True,109,197,0,0,0,0,0.0,,0,0,1200000,1200000,0,0,0,ok,,
58,,,,weaveworks__grafanalib.5c3b17ed.72.9fd7ja1z,13,weaveworks__grafanalib.5c3b17ed.72.9fd7ja1z,20502,True,250,37,0,0,0,0,0.0,,0,0,1300000,1300000,0,0,0,ok,,
59,,,,weaveworks__grafanalib.5c3b17ed.72.9fd7ja1z,14,weaveworks__grafanalib.5c3b17ed.72.9fd7ja1z,20789,True,24,16,0,0,0,0,0.0,,0,0,1400000,1400000,0,0,0,ok,,
60,,,,tox-dev__pipdeptree.c31b6418.4.zxns78oz,0,swe_smith_system_prompt,924,True,593,87,0,0,0,0,0.0,,0,0,0,0,0,0,0,ok,,
61,,,,tox-dev__pipdeptree.c31b6418.4.zxns78oz,1,tox-dev__pipdeptree.c31b6418.4.zxns78oz,1604,True,276,76,0,0,0,0,0.0,,0,0,100000,100000,0,0,0,ok,,
62,,,,tox-dev__pipdeptree.c31b6418.4.zxns78oz,2,tox-dev__pipdeptree.c31b6418.4.zxns78oz,1956,True,3545,65,0,0,0,0,0.0,,0,0,200000,200000,0,0,0,ok,,
63,,,,tox-dev__pipdeptree.c31b6418.4.zxns78oz,3,tox-dev__pipdeptree.c31b6418.4.zxns78oz,5566,True,1265,221,0,0,0,0,0.0,,0,0,300000,300000,0,0,0,ok,,
64,,,,tox-dev__pipdeptree.c31b6418.4.zxns78oz,4,tox-dev__pipdeptree.c31b6418.4.zxns78oz,7052,True,18,31,0,0,0,0,0.0,,0,0,400000,400000,0,0,0,ok,,
65,,,,tox-dev__pipdeptree.c31b6418.4.zxns78oz,5,tox-dev__pipdeptree.c31b6418.4.zxns78oz,7101,True,428,229,0,0,0,0,0.0,,0,0,500000,500000,0,0,0,ok,,
66,,,,tox-dev__pipdeptree.c31b6418.4.zxns78oz,6,tox-dev__pipdeptree.c31b6418.4.zxns78oz,7758,True,232,32,0,0,0,0,0.0,,0,0,600000,600000,0,0,0,ok,,
67,,,,tox-dev__pipdeptree.c31b6418.4.zxns78oz,7,tox-dev__pipdeptree.c31b6418.4.zxns78oz,8022,True,19,200,0,0,0,0,0.0,,0,0,700000,700000,0,0,0,ok,,
68,,,,tox-dev__pipdeptree.c31b6418.4.zxns78oz,8,tox-dev__pipdeptree.c31b6418.4.zxns78oz,8241,True,232,37,0,0,0,0,0.0,,0,0,800000,800000,0,0,0,ok,,
69,,,,tox-dev__pipdeptree.c31b6418.4.zxns78oz,9,tox-dev__pipdeptree.c31b6418.4.zxns78oz,8510,True,15,289,0,0,0,0,0.0,,0,0,900000,900000,0,0,0,ok,,
70,,,,un33k__python-slugify.872b3750.33.7zctgmw9,0,swe_smith_system_prompt,924,True,644,61,0,0,0,0,0.0,,0,0,0,0,0,0,0,ok,,
71,,,,un33k__python-slugify.872b3750.33.7zctgmw9,1,un33k__python-slugify.872b3750.33.7zctgmw9,1629,True,175,50,0,0,0,0,0.0,,0,0,100000,100000,0,0,0,ok,,
72,,,,un33k__python-slugify.872b3750.33.7zctgmw9,2,un33k__python-slugify.872b3750.33.7zctgmw9,1854,True,168,45,0,0,0,0,0.0,,0,0,200000,200000,0,0,0,ok,,
73,,,,un33k__python-slugify.872b3750.33.7zctgmw9,3,un33k__python-slugify.872b3750.33.7zctgmw9,2067,True,6730,43,0,0,0,0,0.0,,0,0,300000,300000,0,0,0,ok,,
74,,,,un33k__python-slugify.872b3750.33.7zctgmw9,4,un33k__python-slugify.872b3750.33.7zctgmw9,8840,True,31,57,0,0,0,0,0.0,,0,0,400000,400000,0,0,0,ok,,
75,,,,un33k__python-slugify.872b3750.33.7zctgmw9,5,un33k__python-slugify.872b3750.33.7zctgmw9,8928,True,117,48,0,0,0,0,0.0,,0,0,500000,500000,0,0,0,ok,,
76,,,,un33k__python-slugify.872b3750.33.7zctgmw9,6,un33k__python-slugify.872b3750.33.7zctgmw9,9093,True,129,50,0,0,0,0,0.0,,0,0,600000,600000,0,0,0,ok,,
77,,,,un33k__python-slugify.872b3750.33.7zctgmw9,7,un33k__python-slugify.872b3750.33.7zctgmw9,9272,True,1769,124,0,0,0,0,0.0,,0,0,700000,700000,0,0,0,ok,,
78,,,,un33k__python-slugify.872b3750.33.7zctgmw9,8,un33k__python-slugify.872b3750.33.7zctgmw9,11165,True,18,30,0,0,0,0,0.0,,0,0,800000,800000,0,0,0,ok,,
79,,,,un33k__python-slugify.872b3750.33.7zctgmw9,9,un33k__python-slugify.872b3750.33.7zctgmw9,11213,True,31,238,0,0,0,0,0.0,,0,0,900000,900000,0,0,0,ok,,
80,,,,un33k__python-slugify.872b3750.33.7zctgmw9,10,un33k__python-slugify.872b3750.33.7zctgmw9,11482,True,189,31,0,0,0,0,0.0,,0,0,1000000,1000000,0,0,0,ok,,
81,,,,un33k__python-slugify.872b3750.33.7zctgmw9,11,un33k__python-slugify.872b3750.33.7zctgmw9,11702,True,54,260,0,0,0,0,0.0,,0,0,1100000,1100000,0,0,0,ok,,
82,,,,un33k__python-slugify.872b3750.33.7zctgmw9,12,un33k__python-slugify.872b3750.33.7zctgmw9,12016,True,18,33,0,0,0,0,0.0,,0,0,1200000,1200000,0,0,0,ok,,
83,,,,un33k__python-slugify.872b3750.33.7zctgmw9,13,un33k__python-slugify.872b3750.33.7zctgmw9,12067,True,11,14,0,0,0,0,0.0,,0,0,1300000,1300000,0,0,0,ok,,
84,,,,un33k__python-slugify.872b3750.33.7zctgmw9,14,un33k__python-slugify.872b3750.33.7zctgmw9,12092,True,557,84,0,0,0,0,0.0,,0,0,1400000,1400000,0,0,0,ok,,
85,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,0,swe_smith_system_prompt,924,True,399,66,0,0,0,0,0.0,,0,0,0,0,0,0,0,ok,,
86,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,1,jd__tenacity.0d40e76f.pr_484.akdur6uf,1389,True,314,68,0,0,0,0,0.0,,0,0,100000,100000,0,0,0,ok,,
87,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,2,jd__tenacity.0d40e76f.pr_484.akdur6uf,1771,True,4031,36,0,0,0,0,0.0,,0,0,200000,200000,0,0,0,ok,,
88,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,3,jd__tenacity.0d40e76f.pr_484.akdur6uf,5838,True,6573,133,0,0,0,0,0.0,,0,0,300000,300000,0,0,0,ok,,
89,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,4,jd__tenacity.0d40e76f.pr_484.akdur6uf,12544,True,3582,239,0,0,0,0,0.0,,0,0,400000,400000,0,0,0,ok,,
90,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,5,jd__tenacity.0d40e76f.pr_484.akdur6uf,16365,True,18,33,0,0,0,0,0.0,,0,0,500000,500000,0,0,0,ok,,
91,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,6,jd__tenacity.0d40e76f.pr_484.akdur6uf,16416,True,48,131,0,0,0,0,0.0,,0,0,600000,600000,0,0,0,ok,,
92,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,7,jd__tenacity.0d40e76f.pr_484.akdur6uf,16595,True,143,299,0,0,0,0,0.0,,0,0,700000,700000,0,0,0,ok,,
93,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,8,jd__tenacity.0d40e76f.pr_484.akdur6uf,17037,True,395,623,0,0,0,0,0.0,,0,0,800000,800000,0,0,0,ok,,
94,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,9,jd__tenacity.0d40e76f.pr_484.akdur6uf,18055,True,610,909,0,0,0,0,0.0,,0,0,900000,900000,0,0,0,ok,,
95,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,10,jd__tenacity.0d40e76f.pr_484.akdur6uf,19574,True,852,258,0,0,0,0,0.0,,0,0,1000000,1000000,0,0,0,ok,,
96,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,11,jd__tenacity.0d40e76f.pr_484.akdur6uf,20684,True,18,30,0,0,0,0,0.0,,0,0,1100000,1100000,0,0,0,ok,,
97,,,,jd__tenacity.0d40e76f.pr_484.akdur6uf,12,jd__tenacity.0d40e76f.pr_484.akdur6uf,20732,True,65,32,0,0,0,0,0.0,,0,0,1200000,1200000,0,0,0,ok,,
98,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,0,swe_smith_system_prompt,924,True,519,95,0,0,0,0,0.0,,0,0,0,0,0,0,0,ok,,
99,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,1,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,1538,True,7747,99,0,0,0,0,0.0,,0,0,100000,100000,0,0,0,ok,,
100,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,2,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,9384,True,190,59,0,0,0,0,0.0,,0,0,200000,200000,0,0,0,ok,,
101,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,3,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,9633,True,14,45,0,0,0,0,0.0,,0,0,300000,300000,0,0,0,ok,,
102,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,4,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,9692,True,4616,232,0,0,0,0,0.0,,0,0,400000,400000,0,0,0,ok,,
103,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,5,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,14540,True,19,73,0,0,0,0,0.0,,0,0,500000,500000,0,0,0,ok,,
104,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,6,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,14632,True,16,48,0,0,0,0,0.0,,0,0,600000,600000,0,0,0,ok,,
105,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,7,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,14696,True,205,636,0,0,0,0,0.0,,0,0,700000,700000,0,0,0,ok,,
106,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,8,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,15537,True,620,118,0,0,0,0,0.0,,0,0,800000,800000,0,0,0,ok,,
107,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,9,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,16275,True,78,71,0,0,0,0,0.0,,0,0,900000,900000,0,0,0,ok,,
108,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,10,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,16424,True,78,80,0,0,0,0,0.0,,0,0,1000000,1000000,0,0,0,ok,,
109,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,11,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,16582,True,41,76,0,0,0,0,0.0,,0,0,1100000,1100000,0,0,0,ok,,
110,,,,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,12,facebookresearch__hydra.0f03eb60.func_pm_remove_cond__u5bb7kvg.wmrhm9fb,16699,True,2609,76,0,0,0,0,0.0,,0,0,1200000,1200000,0,0,0,ok,,
